号牌种类,号牌号码,燃料种类,出厂日期
小型汽车,A933T1,汽油,2012/7/30
小型汽车,APC615,汽油,2012/7/30
警用汽车,A1114,汽油,2012/7/30
警用汽车,A1145,汽油,2012/7/30
警用汽车,A1104,汽油,2012/7/30
警用汽车,A1144,汽油,2012/7/30
小型汽车,AEQ123,汽油,2012/7/31
小型汽车,ALJ513,汽油,2012/7/31
小型汽车,AAT666,汽油,2012/7/31
警用汽车,A1142,汽油,2012/7/31
警用汽车,A1143,汽油,2012/7/31
大型汽车,AA6756,汽油,2012/8/1
小型汽车,A56195,汽油,2012/8/1
小型汽车,AXZ007,汽油,2012/8/1
小型汽车,AET789,汽油,2012/8/1
小型汽车,A56113,汽油,2012/8/1
小型汽车,AHD852,汽油,2012/8/1
小型汽车,A375V8,汽油,2012/8/1
小型汽车,A15293,汽油,2012/8/1
小型汽车,AGR663,汽油,2012/8/1
小型汽车,AQZ688,汽油,2012/8/1
小型汽车,A24005,汽油,2012/8/1
小型汽车,ASZ678,汽油,2012/8/1
小型汽车,A988S9,汽油,2012/8/1
小型汽车,ANQ678,汽油,2012/8/1
小型汽车,AAC826,汽油,2012/8/1
小型汽车,AKL318,汽油,2012/8/1
小型汽车,A31947,汽油,2012/8/1
小型汽车,A75887,汽油,2012/8/1
小型汽车,A979U6,汽油,2012/8/1
小型汽车,AUC003,汽油,2012/8/1
小型汽车,A289T5,汽油,2012/8/1
小型汽车,A568T8,汽油,2012/8/1
小型汽车,A163V9,汽油,2012/8/1
小型汽车,AZP567,汽油,2012/8/1
小型汽车,A360V8,汽油,2012/8/1
小型汽车,A266T7,汽油,2012/8/1
小型汽车,AUL888,汽油,2012/8/1
小型汽车,ACL539,汽油,2012/8/1
小型汽车,A30368,汽油,2012/8/1
小型汽车,A37075,汽油,2012/8/1
小型汽车,AMM640,汽油,2012/8/1
小型汽车,A219V0,汽油,2012/8/1
小型汽车,ATT011,汽油,2012/8/1
小型汽车,A81798,汽油,2012/8/2
小型汽车,AFR606,汽油,2012/8/2
小型汽车,A701S3,汽油,2012/8/3
小型汽车,A931S8,汽油,2012/8/3
小型汽车,A41830,汽油,2012/8/4
小型汽车,A24590,汽油,2012/8/4
小型汽车,A933V0,汽油,2012/8/4
小型汽车,AXZ998,汽油,2012/8/4
普通摩托车,AA9217,汽油,2012/8/4
普通摩托车,AA9218,汽油,2012/8/4
小型汽车,A23637,汽油,2012/8/6
小型汽车,ABT204,汽油,2012/8/6
小型汽车,ACA106,汽油,2012/8/7
小型汽车,AGN986,汽油,2012/8/7
小型汽车,A617S8,汽油,2012/8/7
小型汽车,A57248,汽油,2012/8/8
小型汽车,A292V8,汽油,2012/8/8
小型汽车,AAA917,汽油,2012/8/9
小型汽车,A22813,汽油,2012/8/10
小型汽车,A59W73,汽油,2012/8/10
小型汽车,A18854,汽油,2012/8/10
小型汽车,AZF333,汽油,2012/8/11
小型汽车,A653R9,汽油,2012/8/12
小型汽车,A882F0,汽油,2012/8/15
小型汽车,A43036,汽油,2012/8/16
大型汽车,AA6977,汽油,2012/8/17
小型汽车,AW9805,汽油,2012/8/17
大型汽车,AA6219,柴油,2012/8/18
大型汽车,AA6127,柴油,2012/8/18
小型汽车,A03656,汽油,2012/8/18
小型汽车,AAX958,汽油,2012/8/18
小型汽车,A815S0,汽油,2012/8/18
小型汽车,A092U0,汽油,2012/8/19
普通摩托车,AA9122,汽油,2012/8/20
警用汽车,A2033,汽油,2012/8/20
警用汽车,A2028,汽油,2012/8/20
警用汽车,A2029,汽油,2012/8/20
警用汽车,A2031,汽油,2012/8/20
小型汽车,A61943,汽油,2012/8/21
小型汽车,A22496,汽油,2012/8/21
小型汽车,A977V2,汽油,2012/8/22
小型汽车,A095U7,汽油,2012/8/22
小型汽车,AZZ901,汽油,2012/8/22
小型汽车,A816F0,汽油,2012/8/22
小型汽车,A500T5,汽油,2012/8/22
小型汽车,AXT333,汽油,2012/8/23
小型汽车,A10312,汽油,2012/8/23
小型汽车,A866V1,汽油,2012/8/23
小型汽车,ABR099,汽油,2012/8/23
小型汽车,A11790,汽油,2012/8/23
小型汽车,A703S1,汽油,2012/8/23
大型汽车,AA5758,柴油,2012/8/24
大型汽车,AA5738,柴油,2012/8/24
小型汽车,A84061,汽油,2012/8/24
小型汽车,A87900,汽油,2012/8/24
小型汽车,A517T8,汽油,2012/8/24
小型汽车,A935U5,汽油,2012/8/24
小型汽车,A799R5,汽油,2012/8/24
小型汽车,A87B25,汽油,2012/8/24
小型汽车,A703S5,汽油,2012/8/24
小型汽车,A838V5,汽油,2012/8/24
教练汽车,A2759,汽油,2012/8/24
小型汽车,ACK177,汽油,2012/8/25
小型汽车,A06166,汽油,2012/8/26
警用汽车,A2072,汽油,2012/8/26
小型汽车,A36K25,汽油,2012/8/27
小型汽车,A18949,汽油,2012/8/27
小型汽车,A83B71,汽油,2012/8/27
小型汽车,A298S3,汽油,2012/8/27
小型汽车,A799J0,汽油,2012/8/27
小型汽车,A627T5,汽油,2012/8/28
小型汽车,ALJ112,汽油,2012/8/28
小型汽车,AMC609,汽油,2012/8/28
小型汽车,A527T8,汽油,2012/8/28
小型汽车,A085Q5,汽油,2012/8/28
小型汽车,A903T6,汽油,2012/8/28
小型汽车,ALS560,汽油,2012/8/28
大型汽车,AA7411,柴油,2012/8/29
小型汽车,AQV567,汽油,2012/8/29
小型汽车,AAU316,汽油,2012/8/29
小型汽车,AMD911,汽油,2012/8/29
小型汽车,A03L02,汽油,2012/8/30
小型汽车,A671T2,汽油,2012/8/30
小型汽车,A719S7,汽油,2012/8/30
小型汽车,A02231,汽油,2012/8/30
小型汽车,A31K08,汽油,2012/8/30
挂车,AH647,无,2012/8/30
挂车,AH970,无,2012/8/30
挂车,AH976,无,2012/8/30
挂车,AH784,无,2012/8/30
挂车,AH979,无,2012/8/30
小型汽车,A977V0,汽油,2012/8/31
小型汽车,A871P3,汽油,2012/8/31
小型汽车,A57839,汽油,2012/8/31
低速车,A22098,柴油,2012/8/31
小型汽车,AZW606,汽油,2012/9/1
小型汽车,A13158,汽油,2012/9/1
小型汽车,ART518,汽油,2012/9/1
小型汽车,A13178,汽油,2012/9/1
小型汽车,AP3311,汽油,2012/9/1
小型汽车,AST977,汽油,2012/9/1
小型汽车,A75103,汽油,2012/9/1
小型汽车,A04555,柴油,2012/9/1
小型汽车,AYR567,汽油,2012/9/1
小型汽车,AYR268,汽油,2012/9/1
小型汽车,AGU818,汽油,2012/9/1
小型汽车,AYY234,汽油,2012/9/1
小型汽车,ABX306,汽油,2012/9/1
小型汽车,AUY002,汽油,2012/9/1
小型汽车,AVT999,汽油,2012/9/1
小型汽车,ALJ099,汽油,2012/9/1
小型汽车,A670L3,汽油,2012/9/1
小型汽车,A212T7,汽油,2012/9/1
小型汽车,A583U5,汽油,2012/9/1
小型汽车,AFL922,汽油,2012/9/1
小型汽车,A596T2,汽油,2012/9/1
小型汽车,A578S9,汽油,2012/9/1
小型汽车,AUP677,汽油,2012/9/1
小型汽车,A61920,汽油,2012/9/1
小型汽车,AHH395,汽油,2012/9/1
小型汽车,A32517,汽油,2012/9/1
小型汽车,A762U2,汽油,2012/9/3
小型汽车,A06210,汽油,2012/9/3
小型汽车,A76364,汽油,2012/9/3
小型汽车,A873S8,汽油,2012/9/3
小型汽车,A59459,汽油,2012/9/4
小型汽车,A06398,汽油,2012/9/4
小型汽车,A909V6,汽油,2012/9/4
小型汽车,A02438,汽油,2012/9/4
小型汽车,A518U6,汽油,2012/9/4
小型汽车,A376U9,汽油,2012/9/4
小型汽车,A23239,汽油,2012/9/4
小型汽车,AU0866,汽油,2012/9/4
小型汽车,AQQ297,汽油,2012/9/4
小型汽车,A15159,汽油,2012/9/4
小型汽车,AYW975,汽油,2012/9/5
小型汽车,AQC520,汽油,2012/9/5
小型汽车,A33540,汽油,2012/9/6
小型汽车,A78201,汽油,2012/9/7
小型汽车,A76455,汽油,2012/9/7
小型汽车,A392V9,汽油,2012/9/7
小型汽车,AZM713,汽油,2012/9/8
小型汽车,A299N0,汽油,2012/9/8
小型汽车,A260U6,汽油,2012/9/8
小型汽车,A770S1,汽油,2012/9/8
小型汽车,A697R2,汽油,2012/9/8
大型汽车,AA6370,汽油,2012/9/10
小型汽车,A073Q5,汽油,2012/9/10
小型汽车,AUM456,汽油,2012/9/10
小型汽车,A835S9,汽油,2012/9/10
小型汽车,A378V6,汽油,2012/9/10
小型汽车,AZJ123,汽油,2012/9/10
小型汽车,A35022,汽油,2012/9/11
小型汽车,AXL636,汽油,2012/9/11
小型汽车,A30674,汽油,2012/9/12
小型汽车,A24173,汽油,2012/9/12
小型汽车,ADN969,汽油,2012/9/12
小型汽车,A21213,汽油,2012/9/12
普通摩托车,A57392,汽油,2012/9/12
普通摩托车,AA9065,汽油,2012/9/12
小型汽车,ANP520,汽油,2012/9/13
小型汽车,A53238,汽油,2012/9/13
小型汽车,AFL676,汽油,2012/9/13
小型汽车,A280T2,汽油,2012/9/13
小型汽车,A750R8,汽油,2012/9/13
小型汽车,A021T6,汽油,2012/9/13
小型汽车,A61782,汽油,2012/9/13
小型汽车,AX2536,汽油,2012/9/13
小型汽车,ALZ866,汽油,2012/9/14
小型汽车,A979S1,汽油,2012/9/14
小型汽车,A972T3,汽油,2012/9/17
小型汽车,ACZ333,汽油,2012/9/17
小型汽车,AED222,汽油,2012/9/18
小型汽车,A258T2,汽油,2012/9/18
大型汽车,AA6199,柴油,2012/9/19
小型汽车,AYJ503,汽油,2012/9/19
小型汽车,A34776,汽油,2012/9/19
小型汽车,AWG515,汽油,2012/9/20
小型汽车,A21149,汽油,2012/9/21
小型汽车,A576S3,汽油,2012/9/21
小型汽车,A627U8,汽油,2012/9/21
小型汽车,A57063,汽油,2012/9/21
小型汽车,ASM820,汽油,2012/9/22
小型汽车,A02138,汽油,2012/9/24
小型汽车,AQF312,汽油,2012/9/24
小型汽车,A672U0,汽油,2012/9/24
小型汽车,AMS715,汽油,2012/9/24
小型汽车,APH552,汽油,2012/9/24
小型汽车,A088Q0,汽油,2012/9/24
小型汽车,A870U8,汽油,2012/9/24
小型汽车,AE2502,汽油,2012/9/24
普通摩托车,AA9088,汽油,2012/9/24
普通摩托车,AA9093,汽油,2012/9/24
普通摩托车,AA9087,汽油,2012/9/24
普通摩托车,AA9091,汽油,2012/9/24
普通摩托车,AA9085,汽油,2012/9/24
普通摩托车,AA9086,汽油,2012/9/24
普通摩托车,AA9090,汽油,2012/9/24
普通摩托车,AA9094,汽油,2012/9/24
普通摩托车,AA9089,汽油,2012/9/24
普通摩托车,AA9092,汽油,2012/9/24
小型汽车,AZJ610,汽油,2012/9/25
小型汽车,AYW539,汽油,2012/9/25
小型汽车,AMW112,汽油,2012/9/25
小型汽车,AVX266,汽油,2012/9/25
小型汽车,A02L33,汽油,2012/9/25
小型汽车,A35K52,汽油,2012/9/27
小型汽车,ADP999,汽油,2012/9/27
小型汽车,A49447,汽油,2012/9/28
小型汽车,AJR101,汽油,2012/9/28
小型汽车,AJR765,汽油,2012/9/28
小型汽车,A712T7,汽油,2012/9/29
小型汽车,A297N2,汽油,2012/9/29
小型汽车,A57585,汽油,2012/10/1
小型汽车,A13390,汽油,2012/10/1
小型汽车,AHT677,汽油,2012/10/1
小型汽车,A56522,汽油,2012/10/1
小型汽车,A918V8,汽油,2012/10/1
小型汽车,AZH568,汽油,2012/10/1
小型汽车,A38268,汽油,2012/10/1
小型汽车,A34819,汽油,2012/10/1
小型汽车,AXX486,汽油,2012/10/1
小型汽车,AQD789,汽油,2012/10/1
小型汽车,AAH058,汽油,2012/10/1
小型汽车,AZP088,汽油,2012/10/1
小型汽车,AWT778,汽油,2012/10/1
小型汽车,AYT518,汽油,2012/10/1
小型汽车,A14809,柴油,2012/10/1
小型汽车,AQQ227,汽油,2012/10/1
小型汽车,A76265,汽油,2012/10/1
小型汽车,ALT916,汽油,2012/10/1
小型汽车,A96695,汽油,2012/10/1
小型汽车,AWZ162,汽油,2012/10/1
小型汽车,A98887,汽油,2012/10/1
小型汽车,A02896,汽油,2012/10/1
小型汽车,AWE928,柴油,2012/10/1
小型汽车,AAZ656,柴油,2012/10/1
小型汽车,AWM880,汽油,2012/10/1
小型汽车,AJL576,汽油,2012/10/1
小型汽车,ACL178,汽油,2012/10/1
小型汽车,ACR001,油电混合,2012/10/1
小型汽车,A506S6,汽油,2012/10/1
小型汽车,A670S1,汽油,2012/10/1
小型汽车,A569T0,汽油,2012/10/1
小型汽车,A282V9,汽油,2012/10/1
小型汽车,AYD090,汽油,2012/10/1
小型汽车,A230T8,汽油,2012/10/1
小型汽车,A275T8,汽油,2012/10/1
小型汽车,A737S2,柴油,2012/10/1
小型汽车,ALT666,汽油,2012/10/1
小型汽车,ACQ666,汽油,2012/10/1
小型汽车,AHC200,汽油,2012/10/1
小型汽车,AAD881,汽油,2012/10/1
小型汽车,A555S3,汽油,2012/10/1
小型汽车,A686S0,汽油,2012/10/1
小型汽车,A117V3,柴油,2012/10/1
小型汽车,AZH807,汽油,2012/10/1
小型汽车,A510U1,汽油,2012/10/1
小型汽车,ABL188,汽油,2012/10/1
小型汽车,A351V0,汽油,2012/10/1
小型汽车,AXV618,汽油,2012/10/1
小型汽车,A526U9,汽油,2012/10/1
小型汽车,A526S0,汽油,2012/10/1
小型汽车,AUR991,汽油,2012/10/1
小型汽车,A61711,汽油,2012/10/1
小型汽车,APT222,汽油,2012/10/1
小型汽车,AQD123,汽油,2012/10/1
小型汽车,A01449,汽油,2012/10/1
小型汽车,AHS651,汽油,2012/10/1
小型汽车,A31965,汽油,2012/10/1
小型汽车,A37223,汽油,2012/10/1
小型汽车,A352V7,汽油,2012/10/1
小型汽车,A60792,汽油,2012/10/1
小型汽车,AAH959,汽油,2012/10/1
小型汽车,A37836,汽油,2012/10/1
小型汽车,A186V3,汽油,2012/10/1
小型汽车,A751S9,汽油,2012/10/1
小型汽车,AZC777,汽油,2012/10/1
小型汽车,AZZ108,汽油,2012/10/1
小型汽车,A551U1,汽油,2012/10/1
小型汽车,AYN068,汽油,2012/10/1
小型汽车,A35506,柴油,2012/10/1
小型汽车,A38921,汽油,2012/10/1
小型汽车,A24258,汽油,2012/10/4
小型汽车,A72249,汽油,2012/10/4
小型汽车,ALC133,汽油,2012/10/4
教练汽车,A2442,汽油,2012/10/5
小型汽车,A90486,汽油,2012/10/7
小型汽车,AHP125,汽油,2012/10/7
小型汽车,A15707,汽油,2012/10/8
普通摩托车,A57414,汽油,2012/10/8
教练汽车,A2748,汽油,2012/10/8
教练汽车,A2787,汽油,2012/10/8
教练汽车,A2788,汽油,2012/10/8
教练汽车,A2757,汽油,2012/10/8
教练汽车,A2769,汽油,2012/10/8
教练汽车,A2751,汽油,2012/10/8
教练汽车,A2783,汽油,2012/10/8
小型汽车,A21020,汽油,2012/10/9
小型汽车,A61463,汽油,2012/10/9
小型汽车,A08183,汽油,2012/10/9
小型汽车,AQL222,汽油,2012/10/9
普通摩托车,AA9243,汽油,2012/10/9
教练汽车,A2797,汽油,2012/10/9
教练汽车,A2779,汽油,2012/10/9
小型汽车,A15123,汽油,2012/10/10
小型汽车,A125S3,汽油,2012/10/10
普通摩托车,AA9341,汽油,2012/10/10
小型汽车,A171V7,汽油,2012/10/11
小型汽车,A17048,汽油,2012/10/11
小型汽车,A33W53,汽油,2012/10/12
小型汽车,A7H837,汽油,2012/10/12
小型汽车,A170T0,汽油,2012/10/12
小型汽车,A916V0,汽油,2012/10/12
普通摩托车,A57265,汽油,2012/10/12
小型汽车,A091Q9,汽油,2012/10/13
小型汽车,A650U8,汽油,2012/10/13
大型汽车,AA5804,汽油,2012/10/15
小型汽车,AXC128,汽油,2012/10/15
普通摩托车,AA9290,汽油,2012/10/15
普通摩托车,AA9168,汽油,2012/10/15
普通摩托车,A57374,汽油,2012/10/15
普通摩托车,AA9200,汽油,2012/10/15
普通摩托车,AA9156,汽油,2012/10/15
普通摩托车,AA9183,汽油,2012/10/15
小型汽车,AJT777,汽油,2012/10/16
小型汽车,A886V0,汽油,2012/10/17
小型汽车,A00L70,汽油,2012/10/17
小型汽车,A707V6,汽油,2012/10/17
小型汽车,AKE199,汽油,2012/10/17
小型汽车,A19277,汽油,2012/10/18
小型汽车,A61572,汽油,2012/10/18
小型汽车,AXZ001,汽油,2012/10/19
小型汽车,A218T8,汽油,2012/10/19
小型汽车,A613T8,汽油,2012/10/19
小型汽车,A09032,汽油,2012/10/20
小型汽车,ATT818,汽油,2012/10/20
小型汽车,A73085,汽油,2012/10/21
小型汽车,A121T8,汽油,2012/10/22
小型汽车,A795J9,汽油,2012/10/22
小型汽车,A61218,汽油,2012/10/22
小型汽车,AXF602,汽油,2012/10/22
小型汽车,A18142,汽油,2012/10/22
普通摩托车,AA9497,汽油,2012/10/22
普通摩托车,AA9403,汽油,2012/10/22
小型汽车,A74084,汽油,2012/10/23
小型汽车,A90782,汽油,2012/10/23
普通摩托车,AA9326,汽油,2012/10/23
小型汽车,A13686,汽油,2012/10/24
小型汽车,A965V0,汽油,2012/10/24
小型汽车,A93G32,汽油,2012/10/24
小型汽车,A971M3,汽油,2012/10/24
小型汽车,A222V3,汽油,2012/10/24
小型汽车,A612S5,汽油,2012/10/24
小型汽车,A766T3,汽油,2012/10/24
小型汽车,A507S9,汽油,2012/10/24
小型汽车,A30356,汽油,2012/10/24
小型汽车,A18816,汽油,2012/10/24
小型汽车,A22498,汽油,2012/10/24
小型汽车,A763T2,汽油,2012/10/24
大型汽车,AA5877,汽油,2012/10/25
小型汽车,AAU880,汽油,2012/10/25
小型汽车,A765S1,汽油,2012/10/25
小型汽车,A693U1,汽油,2012/10/25
小型汽车,A951P2,汽油,2012/10/26
小型汽车,A768R6,汽油,2012/10/26
小型汽车,A32432,汽油,2012/10/27
小型汽车,A886F9,汽油,2012/10/27
小型汽车,AZL828,汽油,2012/10/27
小型汽车,A682R1,汽油,2012/10/27
小型汽车,A059T5,汽油,2012/10/27
小型汽车,A638R7,汽油,2012/10/27
小型汽车,ALR576,汽油,2012/10/27
小型汽车,A631R3,汽油,2012/10/28
小型汽车,A080U2,汽油,2012/10/28
小型汽车,A398U1,汽油,2012/10/28
小型汽车,A15536,汽油,2012/10/29
普通摩托车,A57612,汽油,2012/10/29
普通摩托车,A57336,汽油,2012/10/29
普通摩托车,A57334,汽油,2012/10/29
小型汽车,A919V1,汽油,2012/10/30
小型汽车,A09268,汽油,2012/10/30
小型汽车,ATT156,汽油,2012/10/30
小型汽车,A52312,汽油,2012/10/30
小型汽车,A275N6,汽油,2012/10/30
小型汽车,A09748,汽油,2012/10/30
小型汽车,A553T2,汽油,2012/10/31
小型汽车,A270T0,汽油,2012/10/31
小型汽车,ATV006,汽油,2012/10/31
小型汽车,AMJ803,汽油,2012/10/31
小型汽车,A12525,柴油,2012/11/1
小型汽车,AAD030,汽油,2012/11/1
小型汽车,A02058,汽油,2012/11/1
小型汽车,A13319,汽油,2012/11/1
小型汽车,A13352,汽油,2012/11/1
小型汽车,AH0098,汽油,2012/11/1
小型汽车,A02521,汽油,2012/11/1
小型汽车,AEE898,汽油,2012/11/1
小型汽车,A08988,汽油,2012/11/1
小型汽车,A23205,汽油,2012/11/1
小型汽车,A03073,汽油,2012/11/1
小型汽车,A94108,柴油,2012/11/1
小型汽车,A94089,汽油,2012/11/1
小型汽车,A34623,汽油,2012/11/1
小型汽车,A93683,汽油,2012/11/1
小型汽车,ACQ088,柴油,2012/11/1
小型汽车,AVZ001,汽油,2012/11/1
小型汽车,A97640,汽油,2012/11/1
小型汽车,AHS550,汽油,2012/11/1
小型汽车,A30736,汽油,2012/11/1
小型汽车,ADM829,汽油,2012/11/1
小型汽车,A21916,汽油,2012/11/1
小型汽车,A363V2,汽油,2012/11/1
小型汽车,AAT678,汽油,2012/11/1
小型汽车,A01103,汽油,2012/11/1
小型汽车,A11653,汽油,2012/11/1
小型汽车,ATT858,柴油,2012/11/1
小型汽车,AFD567,油电混合,2012/11/1
小型汽车,AKM100,汽油,2012/11/1
小型汽车,A14620,柴油,2012/11/1
小型汽车,AYX331,汽油,2012/11/1
小型汽车,A94290,汽油,2012/11/1
小型汽车,A74361,汽油,2012/11/1
小型汽车,AGX900,汽油,2012/11/1
小型汽车,A797S3,汽油,2012/11/1
小型汽车,A936U9,汽油,2012/11/1
小型汽车,A685S7,汽油,2012/11/1
小型汽车,A753P7,汽油,2012/11/1
小型汽车,AEK199,汽油,2012/11/1
小型汽车,AUK520,汽油,2012/11/1
小型汽车,A077V3,汽油,2012/11/1
小型汽车,ADU199,汽油,2012/11/1
小型汽车,AQW096,汽油,2012/11/1
小型汽车,AWT999,柴油,2012/11/1
小型汽车,A079Q9,汽油,2012/11/1
小型汽车,AER669,汽油,2012/11/1
小型汽车,A696T8,汽油,2012/11/1
小型汽车,A31158,汽油,2012/11/1
小型汽车,A58329,汽油,2012/11/1
小型汽车,AZZ315,汽油,2012/11/1
小型汽车,ARB666,汽油,2012/11/1
小型汽车,A14283,汽油,2012/11/1
小型汽车,AZH911,汽油,2012/11/1
小型汽车,AAL137,汽油,2012/11/1
小型汽车,AGT535,汽油,2012/11/1
小型汽车,AKQ066,汽油,2012/11/1
小型汽车,AAZ881,汽油,2012/11/1
小型汽车,AYZ288,汽油,2012/11/1
小型汽车,A288T9,汽油,2012/11/1
小型汽车,A23014,汽油,2012/11/1
小型汽车,AAQ999,汽油,2012/11/1
小型汽车,A699S6,汽油,2012/11/1
小型汽车,AQA003,汽油,2012/11/1
小型汽车,A59380,汽油,2012/11/1
小型汽车,A42200,汽油,2012/11/2
小型汽车,A676U9,汽油,2012/11/2
小型汽车,A207S5,汽油,2012/11/2
小型汽车,A681R0,汽油,2012/11/2
警用汽车,A2063,汽油,2012/11/2
小型汽车,A96610,汽油,2012/11/3
小型汽车,A121S5,汽油,2012/11/4
小型汽车,A768R9,汽油,2012/11/5
小型汽车,A775T8,双燃料,2012/11/5
小型汽车,A10294,汽油,2012/11/5
小型汽车,AFY225,汽油,2012/11/5
小型汽车,AHX110,汽油,2012/11/5
小型汽车,A04554,汽油,2012/11/6
小型汽车,A228T2,汽油,2012/11/6
小型汽车,A572R0,汽油,2012/11/6
小型汽车,A00584,汽油,2012/11/6
小型汽车,A61897,汽油,2012/11/6
小型汽车,A23579,汽油,2012/11/6
小型汽车,A24392,汽油,2012/11/7
小型汽车,ACX055,汽油,2012/11/7
小型汽车,AZZ444,汽油,2012/11/7
小型汽车,A383U7,汽油,2012/11/7
小型汽车,A23442,汽油,2012/11/7
小型汽车,A73886,汽油,2012/11/7
小型汽车,A24269,汽油,2012/11/8
小型汽车,A26748,汽油,2012/11/8
小型汽车,A07828,汽油,2012/11/8
小型汽车,A359V5,汽油,2012/11/8
小型汽车,AAG720,汽油,2012/11/8
小型汽车,A071T7,汽油,2012/11/8
小型汽车,A818V0,汽油,2012/11/9
小型汽车,A03593,汽油,2012/11/9
小型汽车,A95858,汽油,2012/11/9
普通摩托车,AA9175,汽油,2012/11/9
普通摩托车,AA9357,汽油,2012/11/9
普通摩托车,AA9079,汽油,2012/11/9
小型汽车,A15562,汽油,2012/11/10
小型汽车,A828S5,汽油,2012/11/10
小型汽车,AMX023,汽油,2012/11/10
小型汽车,A802S7,汽油,2012/11/10
小型汽车,A16188,汽油,2012/11/10
小型汽车,AST696,汽油,2012/11/11
小型汽车,A48171,汽油,2012/11/11
小型汽车,A24902,汽油,2012/11/12
