2大型汽车3-11-1至2大型汽车4-4-30注销车辆信息,,,
号牌种类,号牌号码,燃料种类,出厂日期
大型汽车,A05174,汽油,1987/3/19
小型汽车,A11446,汽油,1987/3/20
大型汽车,A02161,汽油,1987/3/24
大型汽车,A22867,汽油,1987/3/26
大型汽车,A07614,汽油,1987/4/1
大型汽车,A20265,汽油,1987/4/1
大型汽车,A09747,汽油,1987/4/1
大型汽车,A09391,汽油,1987/4/1
大型汽车,A09011,汽油,1987/4/1
大型汽车,A12330,汽油,1987/4/1
小型汽车,A01057,汽油,1987/4/1
小型汽车,A11273,汽油,1987/4/1
小型汽车,A11272,汽油,1987/4/1
大型汽车,A06022,汽油,1987/4/14
大型汽车,A06023,汽油,1987/4/14
大型汽车,A06024,汽油,1987/4/14
小型汽车,A19682,汽油,1987/4/14
大型汽车,A13663,汽油,1987/4/16
小型汽车,A09547,汽油,1987/4/16
小型汽车,A20832,汽油,1987/4/18
小型汽车,A09546,汽油,1987/4/19
大型汽车,A20461,汽油,1987/4/22
大型汽车,A20463,汽油,1987/4/22
大型汽车,A20460,汽油,1987/4/22
大型汽车,A13362,汽油,1987/5/1
大型汽车,A15890,汽油,1987/5/1
大型汽车,A15242,汽油,1987/5/1
小型汽车,A17487,汽油,1987/5/1
大型汽车,A16514,汽油,1987/5/3
大型汽车,A28194,汽油,1987/5/3
小型汽车,A01532,汽油,1987/5/8
小型汽车,A10488,汽油,1987/5/10
小型汽车,A14852,汽油,1987/5/12
大型汽车,A08709,汽油,1987/5/14
大型汽车,A04988,汽油,1987/5/15
小型汽车,A14625,汽油,1987/5/15
大型汽车,A04655,汽油,1987/5/24
小型汽车,A26716,汽油,1987/5/25
大型汽车,A05759,汽油,1987/5/28
小型汽车,A10742,汽油,1987/5/29
大型汽车,A28031,汽油,1987/5/30
小型汽车,A15157,汽油,1987/5/30
大型汽车,A13393,汽油,1987/6/1
大型汽车,A17036,汽油,1987/6/1
大型汽车,A07742,汽油,1987/6/1
大型汽车,A15871,汽油,1987/6/1
大型汽车,A15879,汽油,1987/6/1
小型汽车,A11358,汽油,1987/6/1
小型汽车,A10524,汽油,1987/6/1
小型汽车,A06536,汽油,1987/6/1
小型汽车,A11512,汽油,1987/6/6
小型汽车,A05501,汽油,1987/6/19
大型汽车,A08509,汽油,1987/6/20
大型汽车,A08510,汽油,1987/6/20
大型汽车,A08504,汽油,1987/6/20
大型汽车,A08503,汽油,1987/6/20
大型汽车,A08505,汽油,1987/6/20
大型汽车,A08511,汽油,1987/6/20
大型汽车,A08508,汽油,1987/6/20
小型汽车,A16255,汽油,1987/6/22
小型汽车,A01664,汽油,1987/6/29
大型汽车,A04971,汽油,1987/7/1
大型汽车,A17588,汽油,1987/7/1
大型汽车,A09434,汽油,1987/7/1
大型汽车,A14470,汽油,1987/7/7
大型汽车,A10033,汽油,1987/7/9
大型汽车,A10034,汽油,1987/7/9
大型汽车,A10035,汽油,1987/7/9
大型汽车,A10029,汽油,1987/7/9
小型汽车,A14851,汽油,1987/7/10
小型汽车,A14816,汽油,1987/7/11
大型汽车,A09084,汽油,1987/7/14
小型汽车,A14630,汽油,1987/7/14
大型汽车,A13682,汽油,1987/7/15
小型汽车,A19166,汽油,1987/7/17
大型汽车,A10613,汽油,1987/7/26
大型汽车,A08701,汽油,1987/8/1
大型汽车,A08246,汽油,1987/8/1
大型汽车,A12626,汽油,1987/8/1
大型汽车,A14674,汽油,1987/8/2
大型汽车,A14133,汽油,1987/8/3
大型汽车,A12307,汽油,1987/8/9
大型汽车,A19727,汽油,1987/8/10
大型汽车,A19721,汽油,1987/8/13
大型汽车,A16553,汽油,1987/8/15
大型汽车,A16551,汽油,1987/8/15
大型汽车,A16567,汽油,1987/8/15
小型汽车,A11239,汽油,1987/8/18
小型汽车,A12840,汽油,1987/8/21
小型汽车,A06772,汽油,1987/8/27
大型汽车,A00800,汽油,1987/8/29
大型汽车,A19728,汽油,1987/9/1
大型汽车,A04153,汽油,1987/9/1
大型汽车,A06100,汽油,1987/9/1
大型汽车,A06256,汽油,1987/9/1
大型汽车,A20455,汽油,1987/9/1
小型汽车,A14654,汽油,1987/9/1
小型汽车,A19626,汽油,1987/9/3
大型汽车,A11989,汽油,1987/9/12
小型汽车,A04686,汽油,1987/9/14
大型汽车,A12293,汽油,1987/9/15
小型汽车,A22340,汽油,1987/9/18
大型汽车,A08093,汽油,1987/9/20
小型汽车,A03346,汽油,1987/9/22
大型汽车,A09452,汽油,1987/9/29
大型汽车,A15807,汽油,1987/10/1
小型汽车,A03620,汽油,1987/10/1
小型汽车,A16115,汽油,1987/10/1
大型汽车,A20466,汽油,1987/10/9
小型汽车,A06342,汽油,1987/10/9
大型汽车,A08766,汽油,1987/10/10
大型汽车,A07236,汽油,1987/10/12
教练汽车,A0598,汽油,1987/10/14
大型汽车,A11563,汽油,1987/10/17
小型汽车,A04992,汽油,1987/10/18
小型汽车,A10424,汽油,1987/10/20
小型汽车,A04349,汽油,1987/10/28
大型汽车,A20104,汽油,1987/11/1
大型汽车,A20264,汽油,1987/11/1
大型汽车,A20103,汽油,1987/11/1
大型汽车,A13218,汽油,1987/11/1
小型汽车,A06220,汽油,1987/11/1
大型汽车,A12249,汽油,1987/11/6
小型汽车,A12925,汽油,1987/11/6
大型汽车,A06288,汽油,1987/11/8
大型汽车,A10012,汽油,1987/11/10
教练汽车,A0152,汽油,1987/11/10
小型汽车,A04322,汽油,1987/11/12
大型汽车,A06578,汽油,1987/11/13
大型汽车,A10043,汽油,1987/11/13
大型汽车,A15255,汽油,1987/11/14
大型汽车,A20457,汽油,1987/11/17
大型汽车,A20456,汽油,1987/11/17
教练汽车,A0422,汽油,1987/11/17
教练汽车,A0421,汽油,1987/11/17
教练汽车,A0420,汽油,1987/11/17
小型汽车,A19316,汽油,1987/11/19
教练汽车,A0665,汽油,1987/11/19
大型汽车,A19856,汽油,1987/11/23
大型汽车,A07299,汽油,1987/11/23
大型汽车,A06299,汽油,1987/11/24
教练汽车,A0454,汽油,1987/11/26
教练汽车,A0461,汽油,1987/11/26
大型汽车,A41398,汽油,1987/11/30
大型汽车,A17234,汽油,1987/11/30
教练汽车,A0455,汽油,1987/11/30
教练汽车,A0458,汽油,1987/11/30
大型汽车,A08237,汽油,1987/12/1
大型汽车,A08722,汽油,1987/12/1
大型汽车,A08721,汽油,1987/12/1
大型汽车,A28200,汽油,1987/12/1
小型汽车,A05049,汽油,1987/12/1
小型汽车,A09562,汽油,1987/12/1
教练汽车,A0800,汽油,1987/12/1
大型汽车,A15028,汽油,1987/12/2
大型汽车,A12297,汽油,1987/12/5
小型汽车,A26445,汽油,1987/12/5
大型汽车,A06021,汽油,1987/12/6
小型汽车,A19801,汽油,1987/12/9
小型汽车,A17444,汽油,1987/12/10
教练汽车,A0423,汽油,1987/12/10
教练汽车,A0600,汽油,1987/12/11
小型汽车,A23629,汽油,1987/12/12
教练汽车,A0433,汽油,1987/12/12
大型汽车,A22036,汽油,1987/12/22
大型汽车,A22033,汽油,1987/12/22
大型汽车,A22035,汽油,1987/12/22
大型汽车,A22034,汽油,1987/12/22
大型汽车,A14580,汽油,1987/12/22
大型汽车,A09698,汽油,1987/12/27
大型汽车,A08233,汽油,1987/12/30
大型汽车,A22042,汽油,1987/12/30
大型汽车,A05508,汽油,1988/1/1
大型汽车,A10561,汽油,1988/1/1
大型汽车,A10184,汽油,1988/1/1
大型汽车,A10554,汽油,1988/1/1
大型汽车,A28287,汽油,1988/1/1
大型汽车,A10290,汽油,1988/1/1
大型汽车,A10291,汽油,1988/1/1
大型汽车,A11308,汽油,1988/1/1
大型汽车,A05659,汽油,1988/1/1
大型汽车,A12961,汽油,1988/1/1
大型汽车,A05519,汽油,1988/1/1
大型汽车,A04273,汽油,1988/1/1
大型汽车,A04274,汽油,1988/1/1
大型汽车,A17342,汽油,1988/1/1
大型汽车,A09085,汽油,1988/1/1
大型汽车,A05123,汽油,1988/1/1
大型汽车,A04319,汽油,1988/1/1
大型汽车,A05513,汽油,1988/1/1
大型汽车,A09139,汽油,1988/1/1
大型汽车,A07896,汽油,1988/1/1
大型汽车,A11397,汽油,1988/1/1
大型汽车,A11386,汽油,1988/1/1
大型汽车,A12969,汽油,1988/1/1
大型汽车,A12967,汽油,1988/1/1
大型汽车,A07099,汽油,1988/1/1
大型汽车,A05422,汽油,1988/1/1
大型汽车,A12948,汽油,1988/1/1
大型汽车,A12966,汽油,1988/1/1
大型汽车,A12416,汽油,1988/1/1
大型汽车,A12502,汽油,1988/1/1
大型汽车,A11407,汽油,1988/1/1
大型汽车,A09016,汽油,1988/1/1
大型汽车,A09013,汽油,1988/1/1
大型汽车,A07100,汽油,1988/1/1
大型汽车,A12940,汽油,1988/1/1
大型汽车,A07098,汽油,1988/1/1
大型汽车,A10434,汽油,1988/1/1
大型汽车,A22050,汽油,1988/1/1
大型汽车,A05437,汽油,1988/1/1
大型汽车,A07765,汽油,1988/1/1
大型汽车,A05736,汽油,1988/1/1
大型汽车,A08963,汽油,1988/1/1
大型汽车,A06099,汽油,1988/1/1
大型汽车,A18082,汽油,1988/1/1
大型汽车,A07054,汽油,1988/1/1
大型汽车,A07049,汽油,1988/1/1
大型汽车,A07163,汽油,1988/1/1
大型汽车,A08396,汽油,1988/1/1
大型汽车,A07479,汽油,1988/1/1
大型汽车,A04362,汽油,1988/1/1
大型汽车,A07053,汽油,1988/1/1
大型汽车,A07840,汽油,1988/1/1
大型汽车,A07804,汽油,1988/1/1
大型汽车,A07050,汽油,1988/1/1
大型汽车,A07566,汽油,1988/1/1
大型汽车,A09017,汽油,1988/1/1
大型汽车,A06318,汽油,1988/1/1
大型汽车,A28292,汽油,1988/1/1
大型汽车,A09055,汽油,1988/1/1
大型汽车,A06190,汽油,1988/1/1
大型汽车,A06193,汽油,1988/1/1
大型汽车,A07537,汽油,1988/1/1
大型汽车,A06192,汽油,1988/1/1
大型汽车,A40846,汽油,1988/1/1
大型汽车,A07568,汽油,1988/1/1
大型汽车,A06180,汽油,1988/1/1
大型汽车,A06181,汽油,1988/1/1
大型汽车,A07105,汽油,1988/1/1
小型汽车,A18890,汽油,1988/1/1
小型汽车,A22524,汽油,1988/1/1
小型汽车,A17419,汽油,1988/1/1
小型汽车,A32216,汽油,1988/1/1
小型汽车,A23861,汽油,1988/1/1
小型汽车,A06910,汽油,1988/1/1
小型汽车,A26149,汽油,1988/1/1
小型汽车,A23860,汽油,1988/1/1
小型汽车,A13029,汽油,1988/1/1
小型汽车,A06909,汽油,1988/1/1
小型汽车,A17577,汽油,1988/1/1
小型汽车,A13030,汽油,1988/1/1
小型汽车,A14873,汽油,1988/1/1
小型汽车,A05202,汽油,1988/1/1
小型汽车,A16099,汽油,1988/1/1
小型汽车,A09344,汽油,1988/1/1
小型汽车,A22247,汽油,1988/1/1
小型汽车,A13033,汽油,1988/1/1
小型汽车,A17641,汽油,1988/1/1
小型汽车,A15088,汽油,1988/1/1
小型汽车,A06216,汽油,1988/1/1
小型汽车,A22421,汽油,1988/1/1
大型汽车,A13284,汽油,1988/1/2
大型汽车,A22014,汽油,1988/1/2
小型汽车,A19083,汽油,1988/1/2
大型汽车,A16273,汽油,1988/1/3
小型汽车,A14426,汽油,1988/1/3
大型汽车,A01223,汽油,1988/1/4
大型汽车,A17743,汽油,1988/1/5
小型汽车,A15519,汽油,1988/1/5
小型汽车,A19509,汽油,1988/1/5
大型汽车,A19722,汽油,1988/1/12
小型汽车,A25620,汽油,1988/1/13
大型汽车,A09444,汽油,1988/1/15
大型汽车,A06178,汽油,1988/1/15
小型汽车,A14476,汽油,1988/1/15
小型汽车,A01630,汽油,1988/1/17
大型汽车,A04874,汽油,1988/1/22
大型汽车,A04441,汽油,1988/1/23
小型汽车,A34180,汽油,1988/1/24
大型汽车,A16762,汽油,1988/1/25
大型汽车,A04863,汽油,1988/1/25
大型汽车,A24467,汽油,1988/1/26
教练汽车,A0640,汽油,1988/1/26
大型汽车,A08714,汽油,1988/2/1
大型汽车,A10728,汽油,1988/2/1
大型汽车,A16569,汽油,1988/2/1
大型汽车,A16565,汽油,1988/2/1
大型汽车,A08699,汽油,1988/2/1
大型汽车,A07813,汽油,1988/2/1
大型汽车,A28198,汽油,1988/2/1
大型汽车,A07803,汽油,1988/2/1
大型汽车,A28271,汽油,1988/2/1
小型汽车,A03701,汽油,1988/2/1
小型汽车,A19185,汽油,1988/2/1
小型汽车,A05846,汽油,1988/2/1
小型汽车,A03715,汽油,1988/2/1
小型汽车,A09358,汽油,1988/2/2
大型汽车,A09440,汽油,1988/2/4
小型汽车,A25395,汽油,1988/2/7
小型汽车,A18507,汽油,1988/2/9
大型汽车,A08756,汽油,1988/2/10
大型汽车,A09708,汽油,1988/2/12
小型汽车,A20486,汽油,1988/2/14
小型汽车,A14206,汽油,1988/2/23
大型汽车,A09864,汽油,1988/2/25
大型汽车,A15000,汽油,1988/2/26
大型汽车,A28190,汽油,1988/2/28
大型汽车,A08052,汽油,1988/3/1
大型汽车,A28255,汽油,1988/3/1
大型汽车,A28253,汽油,1988/3/1
大型汽车,A28193,汽油,1988/3/1
大型汽车,A28267,汽油,1988/3/1
大型汽车,A28256,汽油,1988/3/1
大型汽车,A12221,汽油,1988/3/1
大型汽车,A28254,汽油,1988/3/1
小型汽车,A04115,汽油,1988/3/1
小型汽车,A20305,汽油,1988/3/1
小型汽车,A13674,汽油,1988/3/1
大型汽车,A11690,汽油,1988/3/2
大型汽车,A15070,汽油,1988/3/2
小型汽车,A17524,汽油,1988/3/3
大型汽车,A17918,汽油,1988/3/4
大型汽车,A17907,汽油,1988/3/4
小型汽车,A18197,汽油,1988/3/4
小型汽车,A25431,汽油,1988/3/5
小型汽车,A17296,汽油,1988/3/5
大型汽车,A13631,汽油,1988/3/6
大型汽车,A13632,汽油,1988/3/6
小型汽车,A19043,汽油,1988/3/8
大型汽车,A17917,汽油,1988/3/11
小型汽车,A24221,汽油,1988/3/11
小型汽车,A16040,汽油,1988/3/16
大型汽车,A17905,汽油,1988/3/20
小型汽车,A25574,汽油,1988/3/21
大型汽车,A09389,汽油,1988/3/25
小型汽车,A12620,汽油,1988/3/29
大型汽车,A28034,汽油,1988/3/30
小型汽车,A22810,汽油,1988/3/30
教练汽车,A0214,汽油,1988/3/31
大型汽车,A09829,汽油,1988/4/1
大型汽车,A09828,汽油,1988/4/1
大型汽车,A15860,汽油,1988/4/1
大型汽车,A09830,汽油,1988/4/1
大型汽车,A09832,汽油,1988/4/1
大型汽车,A09831,汽油,1988/4/1
小型汽车,A04153,汽油,1988/4/1
小型汽车,A25606,汽油,1988/4/1
小型汽车,A22506,汽油,1988/4/1
小型汽车,A20013,汽油,1988/4/2
小型汽车,A19456,汽油,1988/4/2
小型汽车,A06104,汽油,1988/4/4
大型汽车,A07921,汽油,1988/4/6
大型汽车,A06002,汽油,1988/4/8
大型汽车,A06001,汽油,1988/4/8
大型汽车,A06003,汽油,1988/4/8
大型汽车,A15861,汽油,1988/4/13
大型汽车,A06038,汽油,1988/4/15
大型汽车,A06052,汽油,1988/4/18
大型汽车,A08092,汽油,1988/4/18
大型汽车,A22397,汽油,1988/4/19
大型汽车,A24573,汽油,1988/4/19
大型汽车,A09856,汽油,1988/4/19
大型汽车,A13811,汽油,1988/4/20
大型汽车,A13810,汽油,1988/4/20
大型汽车,A06027,汽油,1988/4/25
大型汽车,A10739,汽油,1988/4/25
大型汽车,A13277,汽油,1988/4/26
小型汽车,A27343,汽油,1988/4/26
大型汽车,A13675,汽油,1988/4/28
大型汽车,A12309,汽油,1988/5/1
大型汽车,A22043,汽油,1988/5/1
大型汽车,A22044,汽油,1988/5/1
大型汽车,A18084,汽油,1988/5/1
大型汽车,A09447,汽油,1988/5/1
大型汽车,A18083,汽油,1988/5/1
大型汽车,A18085,汽油,1988/5/1
小型汽车,A17705,汽油,1988/5/2
大型汽车,A19733,汽油,1988/5/4
小型汽车,A17568,汽油,1988/5/4
大型汽车,A04766,汽油,1988/5/5
小型汽车,A01494,汽油,1988/5/6
小型汽车,A14689,汽油,1988/5/7
大型汽车,A06081,汽油,1988/5/8
小型汽车,A15184,汽油,1988/5/13
大型汽车,A04649,汽油,1988/5/14
小型汽车,A24613,汽油,1988/5/14
小型汽车,A03428,汽油,1988/5/20
大型汽车,A22016,汽油,1988/5/23
小型汽车,A16003,汽油,1988/5/26
小型汽车,A04894,汽油,1988/5/28
大型汽车,A06832,汽油,1988/5/29
小型汽车,A26742,汽油,1988/5/29
小型汽车,A42010,汽油,1988/5/30
小型汽车,A26646,汽油,1988/5/30
大型汽车,A14246,汽油,1988/5/31
大型汽车,A16464,汽油,1988/6/1
大型汽车,A13244,汽油,1988/6/1
大型汽车,A07267,汽油,1988/6/1
小型汽车,A23145,汽油,1988/6/1
小型汽车,A05489,汽油,1988/6/1
小型汽车,A18959,汽油,1988/6/1
小型汽车,A05105,汽油,1988/6/1
小型汽车,A11192,汽油,1988/6/1
小型汽车,A17983,汽油,1988/6/1
小型汽车,A18811,汽油,1988/6/1
小型汽车,A18947,汽油,1988/6/1
大型汽车,A10467,汽油,1988/6/2
大型汽车,A06828,汽油,1988/6/2
大型汽车,A19840,汽油,1988/6/3
大型汽车,A11637,汽油,1988/6/4
大型汽车,A13410,汽油,1988/6/4
大型汽车,A13409,汽油,1988/6/4
大型汽车,A09757,汽油,1988/6/6
大型汽车,A08379,汽油,1988/6/10
大型汽车,A24572,汽油,1988/6/13
小型汽车,A22544,汽油,1988/6/14
大型汽车,A09348,汽油,1988/6/15
大型汽车,A07409,汽油,1988/6/15
大型汽车,A19825,汽油,1988/6/15
小型汽车,A05303,汽油,1988/6/16
大型汽车,A11575,汽油,1988/6/21
大型汽车,A06594,汽油,1988/6/22
大型汽车,A11638,汽油,1988/6/22
小型汽车,A03768,汽油,1988/6/22
小型汽车,A04409,汽油,1988/6/22
大型汽车,A13308,汽油,1988/6/23
小型汽车,A18946,汽油,1988/6/26
大型汽车,A07231,汽油,1988/6/30
教练汽车,A0643,汽油,1988/6/30
大型汽车,A13589,汽油,1988/7/1
大型汽车,A10386,汽油,1988/7/1
大型汽车,A06055,汽油,1988/7/1
大型汽车,A08909,汽油,1988/7/1
小型汽车,A24794,汽油,1988/7/1
小型汽车,A15162,汽油,1988/7/1
小型汽车,A12373,汽油,1988/7/1
小型汽车,A04214,汽油,1988/7/1
小型汽车,A13007,汽油,1988/7/1
小型汽车,A13894,汽油,1988/7/1
小型汽车,A20629,汽油,1988/7/1
小型汽车,A16882,汽油,1988/7/1
小型汽车,A10154,汽油,1988/7/2
大型汽车,A13815,汽油,1988/7/3
大型汽车,A08657,汽油,1988/7/8
小型汽车,A26869,汽油,1988/7/8
大型汽车,A07919,汽油,1988/7/9
大型汽车,A09396,汽油,1988/7/15
大型汽车,A09314,汽油,1988/7/18
小型汽车,A35379,汽油,1988/7/19
小型汽车,A06455,汽油,1988/7/25
大型汽车,A15285,汽油,1988/7/28
大型汽车,A02832,汽油,1988/7/28
小型汽车,A05066,汽油,1988/7/28
大型汽车,A07451,汽油,1988/7/29
小型汽车,A19584,汽油,1988/7/31
大型汽车,A07773,汽油,1988/8/1
小型汽车,A23922,汽油,1988/8/1
小型汽车,A33136,汽油,1988/8/1
教练汽车,A0160,汽油,1988/8/1
教练汽车,A0161,汽油,1988/8/1
教练汽车,A0159,汽油,1988/8/1
教练汽车,A0167,汽油,1988/8/1
教练汽车,A0165,汽油,1988/8/1
教练汽车,A0164,汽油,1988/8/1
教练汽车,A0166,汽油,1988/8/1
教练汽车,A0162,汽油,1988/8/1
教练汽车,A0163,汽油,1988/8/1
小型汽车,A17854,汽油,1988/8/2
小型汽车,A12866,汽油,1988/8/3
小型汽车,A23606,汽油,1988/8/3
小型汽车,A20615,汽油,1988/8/8
小型汽车,A14831,汽油,1988/8/8
大型汽车,A07923,汽油,1988/8/9
大型汽车,A07920,汽油,1988/8/9
小型汽车,A16960,汽油,1988/8/9
小型汽车,A31230,汽油,1988/8/12
大型汽车,A19772,汽油,1988/8/14
大型汽车,A19318,汽油,1988/8/17
大型汽车,A12591,汽油,1988/8/21
大型汽车,A16321,汽油,1988/8/23
大型汽车,A12407,汽油,1988/8/24
大型汽车,A06039,汽油,1988/8/24
大型汽车,A06037,汽油,1988/8/24
大型汽车,A06177,汽油,1988/8/25
大型汽车,A04508,汽油,1988/8/26
大型汽车,A04859,汽油,1988/9/1
大型汽车,A13276,汽油,1988/9/1
大型汽车,A05883,汽油,1988/9/1
小型汽车,A19244,汽油,1988/9/1
小型汽车,A14319,汽油,1988/9/5
小型汽车,A24730,汽油,1988/9/5
大型汽车,A09663,汽油,1988/9/10
大型汽车,A07432,汽油,1988/9/15
大型汽车,A13680,汽油,1988/9/17
小型汽车,A06409,汽油,1988/9/17
小型汽车,A03585,汽油,1988/9/18
大型汽车,A08667,汽油,1988/9/19
小型汽车,A26152,汽油,1988/9/19
小型汽车,A09866,汽油,1988/9/21
大型汽车,A14583,汽油,1988/9/22
大型汽车,A15819,汽油,1988/9/23
大型汽车,A04970,汽油,1988/9/30
大型汽车,A17925,汽油,1988/10/1
大型汽车,A28304,汽油,1988/10/1
小型汽车,A04240,汽油,1988/10/1
小型汽车,A09734,汽油,1988/10/1
大型汽车,A05785,汽油,1988/10/6
小型汽车,A01844,汽油,1988/10/8
教练汽车,A0338,汽油,1988/10/10
小型汽车,A38443,汽油,1988/10/12
大型汽车,A06657,汽油,1988/10/15
小型汽车,A23377,汽油,1988/10/26
大型汽车,A00508,汽油,1988/10/28
大型汽车,A12504,汽油,1988/10/28
小型汽车,A26411,汽油,1988/10/28
小型汽车,A06352,汽油,1988/10/29
大型汽车,A09483,汽油,1988/11/1
大型汽车,A08894,汽油,1988/11/1
大型汽车,A28129,汽油,1988/11/1
小型汽车,A01352,汽油,1988/11/1
小型汽车,A23210,汽油,1988/11/1
小型汽车,A16076,汽油,1988/11/1
小型汽车,A27414,汽油,1988/11/1
小型汽车,A20126,汽油,1988/11/1
小型汽车,A05080,汽油,1988/11/1
小型汽车,A25799,汽油,1988/11/1
小型汽车,A25257,汽油,1988/11/1
小型汽车,A18298,汽油,1988/11/1
小型汽车,A03964,汽油,1988/11/1
大型汽车,A02383,汽油,1988/11/2
大型汽车,A13310,汽油,1988/11/2
大型汽车,A13309,汽油,1988/11/2
小型汽车,A05498,汽油,1988/11/2
小型汽车,A03660,汽油,1988/11/2
小型汽车,A11574,汽油,1988/11/3
小型汽车,A11529,汽油,1988/11/4
小型汽车,A20096,汽油,1988/11/5
大型汽车,A14225,汽油,1988/11/6
